transaction_id,user_id,timestamp,direction,amount_eur,currency,transaction_type,merchant_name,merchant_category,merchant_country,channel,entry_mode,device_id,ip_country,is_international,is_recurring,recurring_name,beneficiary_id,is_fraud,fraud_type,user_home_city,hour,day_of_week,is_weekend,home_country,home_city,employment_status,segment,has_2fa,credit_score,risk_profile,merchant_seen_before,device_seen_before,potential_loss_eur,review_cost_eur,fraud_loss_eur
T0000091,U00008,2026-01-24T09:41:00+01:00,credit,892.24,EUR,INCOMING,Scholarship / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00008-DEV1,DE,0,1,Scholarship / Incoming Transfer,none,0,none,,9,5,1,DE,Munich,student,Student,1,647,medium,0,1,0.0,2.5,0.0
T0000092,U00008,2026-02-28T09:04:00+01:00,credit,953.15,EUR,INCOMING,Scholarship / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00008-DEV1,DE,0,1,Scholarship / Incoming Transfer,none,0,none,,9,5,1,DE,Munich,student,Student,1,647,medium,1,1,0.0,2.5,0.0
T0000093,U00008,2026-03-26T09:34:00+01:00,credit,909.3,EUR,INCOMING,Scholarship / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00008-DEV1,DE,0,1,Scholarship / Incoming Transfer,none,0,none,,9,3,0,DE,Munich,student,Student,1,647,medium,1,1,0.0,2.5,0.0
T0000094,U00008,2026-01-10T10:45:00+01:00,debit,119.25,EUR,DIRECT_DEBIT,Gas & Strom Direkt,utilities,DE,direct_debit,not_applicable,U00008-DEV1,DE,0,1,Electricity,none,0,none,,10,5,1,DE,Munich,student,Student,1,647,medium,0,1,119.25,2.5,0.0
T0000095,U00008,2026-02-10T10:00:00+01:00,debit,59.65,EUR,DIRECT_DEBIT,Wasserbetrieb Berlin,utilities,DE,direct_debit,not_applicable,U00008-DEV1,DE,0,1,Electricity,none,0,none,,10,1,0,DE,Munich,student,Student,1,647,medium,1,1,59.65,2.5,0.0
T0000096,U00008,2026-03-10T10:27:00+01:00,debit,60.03,EUR,DIRECT_DEBIT,Wasserbetrieb Berlin,utilities,DE,direct_debit,not_applicable,U00008-DEV1,DE,0,1,Electricity,none,0,none,,10,1,0,DE,Munich,student,Student,1,647,medium,1,1,60.03,2.5,0.0
T0000097,U00008,2026-01-20T10:16:00+01:00,debit,16.06,EUR,CARD,StreamFlix,subscription,IE,card,chip,U00008-DEV1,DE,1,1,Streaming,none,0,none,,10,1,0,DE,Munich,student,Student,1,647,medium,1,1,16.06,2.5,0.0
T0000098,U00008,2026-02-20T10:34:00+01:00,debit,16.14,EUR,CARD,CloudDrive Pro,subscription,US,card,chip,U00008-DEV1,DE,1,1,Streaming,none,0,none,,10,4,0,DE,Munich,student,Student,1,647,medium,1,1,16.14,2.5,0.0
T0000099,U00008,2026-03-20T10:54:00+01:00,debit,12.5,EUR,CARD,StreamFlix,subscription,IE,card,chip,U00008-DEV1,DE,1,1,Streaming,none,0,none,,10,4,0,DE,Munich,student,Student,1,647,medium,1,1,12.5,2.5,0.0
T0000100,U00009,2026-01-28T09:15:00+01:00,credit,1964.78,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00009-DEV1,DE,0,1,Salary / Incoming Transfer,none,0,none,,9,2,0,DE,Munich,employed,Mass,1,583,low,0,1,0.0,2.5,0.0
T0000101,U00009,2026-02-27T09:26:00+01:00,credit,1975.38,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00009-DEV1,DE,0,1,Salary / Incoming Transfer,none,0,none,,9,4,0,DE,Munich,employed,Mass,1,583,low,1,1,0.0,2.5,0.0
T0000102,U00009,2026-03-28T09:52:00+01:00,credit,1750.04,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00009-DEV1,DE,0,1,Salary / Incoming Transfer,none,0,none,,9,5,1,DE,Munich,employed,Mass,1,583,low,1,1,0.0,2.5,0.0
T0000103,U00009,2026-01-14T10:57:00+01:00,debit,33.6,EUR,DIRECT_DEBIT,TeleCom Billing,phone_internet,DE,direct_debit,not_applicable,U00009-DEV1,DE,0,1,Internet/Phone,none,0,none,,10,2,0,DE,Munich,employed,Mass,1,583,low,0,1,33.6,2.5,0.0
T0000104,U00009,2026-02-14T10:27:00+01:00,debit,33.5,EUR,DIRECT_DEBIT,FiberHome Internet,phone_internet,DE,direct_debit,not_applicable,U00009-DEV1,DE,0,1,Internet/Phone,none,0,none,,10,5,1,DE,Munich,employed,Mass,1,583,low,0,1,33.5,2.5,0.0
T0000105,U00009,2026-03-14T10:48:00+01:00,debit,18.14,EUR,DIRECT_DEBIT,TeleCom Billing,phone_internet,DE,direct_debit,not_applicable,U00009-DEV1,DE,0,1,Internet/Phone,none,0,none,,10,5,1,DE,Munich,employed,Mass,1,583,low,1,1,18.14,2.5,0.0
T0000106,U00009,2026-01-20T10:13:00+01:00,debit,15.48,EUR,CARD,CloudDrive Pro,subscription,US,card,chip,U00009-DEV1,DE,1,1,Streaming,none,0,none,,10,1,0,DE,Munich,employed,Mass,1,583,low,1,1,15.48,2.5,0.0
T0000107,U00009,2026-02-20T10:27:00+01:00,debit,15.9,EUR,CARD,GymFit,subscription,DE,card,chip,U00009-DEV1,DE,0,1,Streaming,none,0,none,,10,4,0,DE,Munich,employed,Mass,1,583,low,0,1,15.9,2.5,0.0
T0000108,U00009,2026-03-20T10:41:00+01:00,debit,12.27,EUR,CARD,GymFit,subscription,DE,card,chip,U00009-DEV1,DE,0,1,Streaming,none,0,none,,10,4,0,DE,Munich,employed,Mass,1,583,low,1,1,12.27,2.5,0.0
T0000109,U00009,2026-01-06T10:38:00+01:00,debit,26.43,EUR,DIRECT_DEBIT,CloudDrive Pro,subscription,US,direct_debit,not_applicable,U00009-DEV1,DE,1,1,Gym,none,0,none,,10,1,0,DE,Munich,employed,Mass,1,583,low,1,1,26.43,2.5,0.0
T0000110,U00009,2026-02-06T10:22:00+01:00,debit,32.34,EUR,DIRECT_DEBIT,StreamFlix,subscription,IE,direct_debit,not_applicable,U00009-DEV1,DE,1,1,Gym,none,0,none,,10,4,0,DE,Munich,employed,Mass,1,583,low,0,1,32.34,2.5,0.0
T0000111,U00009,2026-03-06T10:47:00+01:00,debit,31.79,EUR,DIRECT_DEBIT,CloudDrive Pro,subscription,US,direct_debit,not_applicable,U00009-DEV1,DE,1,1,Gym,none,0,none,,10,4,0,DE,Munich,employed,Mass,1,583,low,1,1,31.79,2.5,0.0
T0000112,U00010,2026-01-27T09:26:00+01:00,credit,3368.34,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00010-DEV1,AT,0,1,Salary / Incoming Transfer,none,0,none,,9,1,0,AT,Hamburg,employed,Mass,1,612,high,0,1,0.0,2.5,0.0
T0000113,U00010,2026-02-25T09:18:00+01:00,credit,3627.76,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00010-DEV1,AT,0,1,Salary / Incoming Transfer,none,0,none,,9,2,0,AT,Hamburg,employed,Mass,1,612,high,1,1,0.0,2.5,0.0
T0000114,U00010,2026-03-26T09:48:00+01:00,credit,3245.15,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00010-DEV1,AT,0,1,Salary / Incoming Transfer,none,0,none,,9,3,0,AT,Hamburg,employed,Mass,1,612,high,1,1,0.0,2.5,0.0
T0000115,U00010,2026-01-02T10:27:00+01:00,debit,738.03,EUR,DIRECT_DEBIT,Mietservice Sonnenallee,rent,DE,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Rent,none,0,none,,10,4,0,AT,Hamburg,employed,Mass,1,612,high,0,1,738.03,2.5,0.0
T0000116,U00010,2026-02-02T10:11:00+01:00,debit,604.17,EUR,DIRECT_DEBIT,Wohnbau GmbH,rent,DE,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Rent,none,0,none,,10,0,0,AT,Hamburg,employed,Mass,1,612,high,0,1,604.17,2.5,0.0
T0000117,U00010,2026-03-02T10:58:00+01:00,debit,629.4,EUR,DIRECT_DEBIT,Mietservice Sonnenallee,rent,DE,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Rent,none,0,none,,10,0,0,AT,Hamburg,employed,Mass,1,612,high,1,1,629.4,2.5,0.0
T0000118,U00010,2026-01-10T10:12:00+01:00,debit,63.42,EUR,DIRECT_DEBIT,Stadtwerke Energie,utilities,DE,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Electricity,none,0,none,,10,5,1,AT,Hamburg,employed,Mass,1,612,high,1,1,63.42,2.5,0.0
T0000119,U00010,2026-02-10T10:24:00+01:00,debit,92.46,EUR,DIRECT_DEBIT,Wasserbetrieb Berlin,utilities,DE,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Electricity,none,0,none,,10,1,0,AT,Hamburg,employed,Mass,1,612,high,1,1,92.46,2.5,0.0
T0000120,U00010,2026-03-10T10:50:00+01:00,debit,57.33,EUR,DIRECT_DEBIT,Wasserbetrieb Berlin,utilities,DE,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Electricity,none,0,none,,10,1,0,AT,Hamburg,employed,Mass,1,612,high,1,1,57.33,2.5,0.0
T0000121,U00010,2026-01-14T10:17:00+01:00,debit,41.3,EUR,DIRECT_DEBIT,FiberHome Internet,phone_internet,DE,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Internet/Phone,none,0,none,,10,2,0,AT,Hamburg,employed,Mass,1,612,high,0,1,41.3,2.5,0.0
T0000122,U00010,2026-02-14T10:45:00+01:00,debit,17.01,EUR,DIRECT_DEBIT,NetConnect Mobile,phone_internet,DE,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Internet/Phone,none,0,none,,10,5,1,AT,Hamburg,employed,Mass,1,612,high,0,1,17.01,2.5,0.0
T0000123,U00010,2026-03-14T10:01:00+01:00,debit,23.49,EUR,DIRECT_DEBIT,TeleCom Billing,phone_internet,DE,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Internet/Phone,none,0,none,,10,5,1,AT,Hamburg,employed,Mass,1,612,high,0,1,23.49,2.5,0.0
T0000124,U00010,2026-01-20T10:52:00+01:00,debit,11.91,EUR,CARD,StreamFlix,subscription,IE,card,chip,U00010-DEV1,AT,1,1,Streaming,none,0,none,,10,1,0,AT,Hamburg,employed,Mass,1,612,high,1,1,11.91,2.5,0.0
T0000125,U00010,2026-02-20T10:08:00+01:00,debit,11.4,EUR,CARD,MusicBox,subscription,LU,card,chip,U00010-DEV1,AT,1,1,Streaming,none,0,none,,10,4,0,AT,Hamburg,employed,Mass,1,612,high,1,1,11.4,2.5,0.0
T0000126,U00010,2026-03-20T10:32:00+01:00,debit,11.39,EUR,CARD,StreamFlix,subscription,IE,card,chip,U00010-DEV1,AT,1,1,Streaming,none,0,none,,10,4,0,AT,Hamburg,employed,Mass,1,612,high,1,1,11.39,2.5,0.0
T0000127,U00010,2026-01-06T10:11:00+01:00,debit,33.68,EUR,DIRECT_DEBIT,StreamFlix,subscription,IE,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Gym,none,0,none,,10,1,0,AT,Hamburg,employed,Mass,1,612,high,0,1,33.68,2.5,0.0
T0000128,U00010,2026-02-06T10:18:00+01:00,debit,34.06,EUR,DIRECT_DEBIT,MusicBox,subscription,LU,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Gym,none,0,none,,10,4,0,AT,Hamburg,employed,Mass,1,612,high,1,1,34.06,2.5,0.0
T0000129,U00010,2026-03-06T10:19:00+01:00,debit,30.79,EUR,DIRECT_DEBIT,StreamFlix,subscription,IE,direct_debit,not_applicable,U00010-DEV1,AT,1,1,Gym,none,0,none,,10,4,0,AT,Hamburg,employed,Mass,1,612,high,1,1,30.79,2.5,0.0
T0000130,U00011,2026-01-23T09:32:00+01:00,credit,2998.22,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00011-DEV1,FR,0,1,Salary / Incoming Transfer,none,0,none,,9,4,0,FR,Berlin,employed,Mass,1,766,medium,0,1,0.0,2.5,0.0
T0000131,U00011,2026-02-28T09:59:00+01:00,credit,3294.47,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00011-DEV1,FR,0,1,Salary / Incoming Transfer,none,0,none,,9,5,1,FR,Berlin,employed,Mass,1,766,medium,1,1,0.0,2.5,0.0
T0000132,U00011,2026-03-25T09:33:00+01:00,credit,3125.11,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00011-DEV1,FR,0,1,Salary / Incoming Transfer,none,0,none,,9,2,0,FR,Berlin,employed,Mass,1,766,medium,1,1,0.0,2.5,0.0
T0000133,U00011,2026-01-10T10:25:00+01:00,debit,84.98,EUR,DIRECT_DEBIT,Stadtwerke Energie,utilities,DE,direct_debit,not_applicable,U00011-DEV1,FR,1,1,Electricity,none,0,none,,10,5,1,FR,Berlin,employed,Mass,1,766,medium,1,1,84.98,2.5,0.0
T0000134,U00011,2026-02-10T10:08:00+01:00,debit,96.53,EUR,DIRECT_DEBIT,Wasserbetrieb Berlin,utilities,DE,direct_debit,not_applicable,U00011-DEV1,FR,1,1,Electricity,none,0,none,,10,1,0,FR,Berlin,employed,Mass,1,766,medium,1,1,96.53,2.5,0.0
T0000135,U00011,2026-03-10T10:22:00+01:00,debit,71.98,EUR,DIRECT_DEBIT,Stadtwerke Energie,utilities,DE,direct_debit,not_applicable,U00011-DEV1,FR,1,1,Electricity,none,0,none,,10,1,0,FR,Berlin,employed,Mass,1,766,medium,1,1,71.98,2.5,0.0
T0000136,U00011,2026-01-14T10:58:00+01:00,debit,46.96,EUR,DIRECT_DEBIT,NetConnect Mobile,phone_internet,DE,direct_debit,not_applicable,U00011-DEV1,FR,1,1,Internet/Phone,none,0,none,,10,2,0,FR,Berlin,employed,Mass,1,766,medium,0,1,46.96,2.5,0.0
T0000137,U00011,2026-02-14T10:55:00+01:00,debit,32.02,EUR,DIRECT_DEBIT,NetConnect Mobile,phone_internet,DE,direct_debit,not_applicable,U00011-DEV1,FR,1,1,Internet/Phone,none,0,none,,10,5,1,FR,Berlin,employed,Mass,1,766,medium,1,1,32.02,2.5,0.0
T0000138,U00011,2026-03-14T10:42:00+01:00,debit,33.19,EUR,DIRECT_DEBIT,NetConnect Mobile,phone_internet,DE,direct_debit,not_applicable,U00011-DEV1,FR,1,1,Internet/Phone,none,0,none,,10,5,1,FR,Berlin,employed,Mass,1,766,medium,1,1,33.19,2.5,0.0
T0000139,U00011,2026-01-20T10:32:00+01:00,debit,15.36,EUR,CARD,StreamFlix,subscription,IE,card,chip,U00011-DEV1,FR,1,1,Streaming,none,0,none,,10,1,0,FR,Berlin,employed,Mass,1,766,medium,1,1,15.36,2.5,0.0
T0000140,U00011,2026-02-20T10:27:00+01:00,debit,12.53,EUR,CARD,GymFit,subscription,DE,card,chip,U00011-DEV1,FR,1,1,Streaming,none,0,none,,10,4,0,FR,Berlin,employed,Mass,1,766,medium,1,1,12.53,2.5,0.0
T0000141,U00011,2026-03-20T10:14:00+01:00,debit,17.11,EUR,CARD,GymFit,subscription,DE,card,chip,U00011-DEV1,FR,1,1,Streaming,none,0,none,,10,4,0,FR,Berlin,employed,Mass,1,766,medium,1,1,17.11,2.5,0.0
T0000142,U00012,2026-01-24T09:02:00+01:00,credit,2739.59,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00012-DEV1,DE,0,1,Salary / Incoming Transfer,none,0,none,,9,5,1,DE,Leipzig,employed,Mass,1,614,medium,0,1,0.0,2.5,0.0
T0000143,U00012,2026-02-25T09:28:00+01:00,credit,2511.35,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00012-DEV1,DE,0,1,Salary / Incoming Transfer,none,0,none,,9,2,0,DE,Leipzig,employed,Mass,1,614,medium,1,1,0.0,2.5,0.0
T0000144,U00012,2026-03-24T09:21:00+01:00,credit,2723.3,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00012-DEV1,DE,0,1,Salary / Incoming Transfer,none,0,none,,9,1,0,DE,Leipzig,employed,Mass,1,614,medium,1,1,0.0,2.5,0.0
T0000145,U00012,2026-01-14T10:54:00+01:00,debit,40.78,EUR,DIRECT_DEBIT,NetConnect Mobile,phone_internet,DE,direct_debit,not_applicable,U00012-DEV1,DE,0,1,Internet/Phone,none,0,none,,10,2,0,DE,Leipzig,employed,Mass,1,614,medium,0,1,40.78,2.5,0.0
T0000146,U00012,2026-02-14T10:55:00+01:00,debit,17.88,EUR,DIRECT_DEBIT,FiberHome Internet,phone_internet,DE,direct_debit,not_applicable,U00012-DEV1,DE,0,1,Internet/Phone,none,0,none,,10,5,1,DE,Leipzig,employed,Mass,1,614,medium,0,1,17.88,2.5,0.0
T0000147,U00012,2026-03-14T10:44:00+01:00,debit,27.12,EUR,DIRECT_DEBIT,TeleCom Billing,phone_internet,DE,direct_debit,not_applicable,U00012-DEV1,DE,0,1,Internet/Phone,none,0,none,,10,5,1,DE,Leipzig,employed,Mass,1,614,medium,0,1,27.12,2.5,0.0
T0000148,U00012,2026-01-20T10:54:00+01:00,debit,13.35,EUR,CARD,StreamFlix,subscription,IE,card,chip,U00012-DEV1,DE,1,1,Streaming,none,0,none,,10,1,0,DE,Leipzig,employed,Mass,1,614,medium,0,1,13.35,2.5,0.0
T0000149,U00012,2026-02-20T10:09:00+01:00,debit,9.03,EUR,CARD,GymFit,subscription,DE,card,chip,U00012-DEV1,DE,0,1,Streaming,none,0,none,,10,4,0,DE,Leipzig,employed,Mass,1,614,medium,1,1,9.03,2.5,0.0
T0000150,U00012,2026-03-20T10:07:00+01:00,debit,10.51,EUR,CARD,GymFit,subscription,DE,card,chip,U00012-DEV1,DE,0,1,Streaming,none,0,none,,10,4,0,DE,Leipzig,employed,Mass,1,614,medium,1,1,10.51,2.5,0.0
T0000151,U00013,2026-01-02T10:55:00+01:00,debit,690.92,EUR,DIRECT_DEBIT,Hausverwaltung Lindenhof,rent,DE,direct_debit,not_applicable,U00013-DEV1,NL,1,1,Rent,none,0,none,,10,4,0,NL,Berlin,employed,Mass,0,610,medium,0,1,690.92,2.5,0.0
T0000152,U00013,2026-02-02T10:11:00+01:00,debit,618.22,EUR,DIRECT_DEBIT,Hausverwaltung Lindenhof,rent,DE,direct_debit,not_applicable,U00013-DEV1,NL,1,1,Rent,none,0,none,,10,0,0,NL,Berlin,employed,Mass,0,610,medium,1,1,618.22,2.5,0.0
T0000153,U00013,2026-03-02T10:47:00+01:00,debit,584.6,EUR,DIRECT_DEBIT,Mietservice Sonnenallee,rent,DE,direct_debit,not_applicable,U00013-DEV1,NL,1,1,Rent,none,0,none,,10,0,0,NL,Berlin,employed,Mass,0,610,medium,0,1,584.6,2.5,0.0
T0000154,U00013,2026-01-10T10:41:00+01:00,debit,73.31,EUR,DIRECT_DEBIT,Stadtwerke Energie,utilities,DE,direct_debit,not_applicable,U00013-DEV1,NL,1,1,Electricity,none,0,none,,10,5,1,NL,Berlin,employed,Mass,0,610,medium,0,1,73.31,2.5,0.0
T0000155,U00013,2026-02-10T10:19:00+01:00,debit,63.51,EUR,DIRECT_DEBIT,Stadtwerke Energie,utilities,DE,direct_debit,not_applicable,U00013-DEV1,NL,1,1,Electricity,none,0,none,,10,1,0,NL,Berlin,employed,Mass,0,610,medium,1,1,63.51,2.5,0.0
T0000156,U00013,2026-03-10T10:08:00+01:00,debit,63.08,EUR,DIRECT_DEBIT,Gas & Strom Direkt,utilities,DE,direct_debit,not_applicable,U00013-DEV1,NL,1,1,Electricity,none,0,none,,10,1,0,NL,Berlin,employed,Mass,0,610,medium,1,1,63.08,2.5,0.0
T0000157,U00013,2026-01-14T10:54:00+01:00,debit,51.75,EUR,DIRECT_DEBIT,TeleCom Billing,phone_internet,DE,direct_debit,not_applicable,U00013-DEV1,NL,1,1,Internet/Phone,none,0,none,,10,2,0,NL,Berlin,employed,Mass,0,610,medium,0,1,51.75,2.5,0.0
T0000158,U00013,2026-02-14T10:06:00+01:00,debit,29.65,EUR,DIRECT_DEBIT,TeleCom Billing,phone_internet,DE,direct_debit,not_applicable,U00013-DEV1,NL,1,1,Internet/Phone,none,0,none,,10,5,1,NL,Berlin,employed,Mass,0,610,medium,1,1,29.65,2.5,0.0
T0000159,U00013,2026-03-14T10:20:00+01:00,debit,33.27,EUR,DIRECT_DEBIT,TeleCom Billing,phone_internet,DE,direct_debit,not_applicable,U00013-DEV1,NL,1,1,Internet/Phone,none,0,none,,10,5,1,NL,Berlin,employed,Mass,0,610,medium,1,1,33.27,2.5,0.0
T0000160,U00014,2026-01-02T10:56:00+01:00,debit,554.07,EUR,DIRECT_DEBIT,Mietservice Sonnenallee,rent,DE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Rent,none,0,none,,10,4,0,NL,Berlin,student,Student,1,569,medium,0,1,554.07,2.5,0.0
T0000161,U00014,2026-02-02T10:11:00+01:00,debit,611.2,EUR,DIRECT_DEBIT,Mietservice Sonnenallee,rent,DE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Rent,none,0,none,,10,0,0,NL,Berlin,student,Student,1,569,medium,1,1,611.2,2.5,0.0
T0000162,U00014,2026-03-02T10:13:00+01:00,debit,649.91,EUR,DIRECT_DEBIT,Wohnbau GmbH,rent,DE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Rent,none,0,none,,10,0,0,NL,Berlin,student,Student,1,569,medium,0,1,649.91,2.5,0.0
T0000163,U00014,2026-01-10T10:10:00+01:00,debit,81.43,EUR,DIRECT_DEBIT,Wasserbetrieb Berlin,utilities,DE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Electricity,none,0,none,,10,5,1,NL,Berlin,student,Student,1,569,medium,1,1,81.43,2.5,0.0
T0000164,U00014,2026-02-10T10:44:00+01:00,debit,103.37,EUR,DIRECT_DEBIT,Stadtwerke Energie,utilities,DE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Electricity,none,0,none,,10,1,0,NL,Berlin,student,Student,1,569,medium,1,1,103.37,2.5,0.0
T0000165,U00014,2026-03-10T10:11:00+01:00,debit,56.64,EUR,DIRECT_DEBIT,Stadtwerke Energie,utilities,DE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Electricity,none,0,none,,10,1,0,NL,Berlin,student,Student,1,569,medium,1,1,56.64,2.5,0.0
T0000166,U00014,2026-01-14T10:29:00+01:00,debit,31.34,EUR,DIRECT_DEBIT,TeleCom Billing,phone_internet,DE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Internet/Phone,none,0,none,,10,2,0,NL,Berlin,student,Student,1,569,medium,0,1,31.34,2.5,0.0
T0000167,U00014,2026-02-14T10:55:00+01:00,debit,24.72,EUR,DIRECT_DEBIT,TeleCom Billing,phone_internet,DE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Internet/Phone,none,0,none,,10,5,1,NL,Berlin,student,Student,1,569,medium,1,1,24.72,2.5,0.0
T0000168,U00014,2026-03-14T10:36:00+01:00,debit,31.89,EUR,DIRECT_DEBIT,FiberHome Internet,phone_internet,DE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Internet/Phone,none,0,none,,10,5,1,NL,Berlin,student,Student,1,569,medium,0,1,31.89,2.5,0.0
T0000169,U00014,2026-01-20T10:08:00+01:00,debit,15.4,EUR,CARD,MusicBox,subscription,LU,card,chip,U00014-DEV1,NL,1,1,Streaming,none,0,none,,10,1,0,NL,Berlin,student,Student,1,569,medium,1,1,15.4,2.5,0.0
T0000170,U00014,2026-02-20T10:52:00+01:00,debit,8.95,EUR,CARD,CloudDrive Pro,subscription,US,card,chip,U00014-DEV1,NL,1,1,Streaming,none,0,none,,10,4,0,NL,Berlin,student,Student,1,569,medium,1,1,8.95,2.5,0.0
T0000171,U00014,2026-03-20T10:49:00+01:00,debit,10.76,EUR,CARD,CloudDrive Pro,subscription,US,card,chip,U00014-DEV1,NL,1,1,Streaming,none,0,none,,10,4,0,NL,Berlin,student,Student,1,569,medium,1,1,10.76,2.5,0.0
T0000172,U00014,2026-01-06T10:51:00+01:00,debit,36.07,EUR,DIRECT_DEBIT,GymFit,subscription,DE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Gym,none,0,none,,10,1,0,NL,Berlin,student,Student,1,569,medium,0,1,36.07,2.5,0.0
T0000173,U00014,2026-02-06T10:37:00+01:00,debit,24.47,EUR,DIRECT_DEBIT,GymFit,subscription,DE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Gym,none,0,none,,10,4,0,NL,Berlin,student,Student,1,569,medium,1,1,24.47,2.5,0.0
T0000174,U00014,2026-03-06T10:28:00+01:00,debit,18.4,EUR,DIRECT_DEBIT,StreamFlix,subscription,IE,direct_debit,not_applicable,U00014-DEV1,NL,1,1,Gym,none,0,none,,10,4,0,NL,Berlin,student,Student,1,569,medium,1,1,18.4,2.5,0.0
T0000175,U00015,2026-01-26T09:19:00+01:00,credit,3361.2,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00015-DEV1,ES,0,1,Salary / Incoming Transfer,none,0,none,,9,0,0,ES,Stuttgart,employed,Mass,1,620,medium,0,1,0.0,2.5,0.0
T0000176,U00015,2026-02-28T09:53:00+01:00,credit,3393.65,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00015-DEV1,ES,0,1,Salary / Incoming Transfer,none,0,none,,9,5,1,ES,Stuttgart,employed,Mass,1,620,medium,1,1,0.0,2.5,0.0
T0000177,U00015,2026-03-28T09:46:00+01:00,credit,3129.08,EUR,INCOMING,Salary / Incoming Transfer,income,DE,bank_transfer,not_applicable,U00015-DEV1,ES,0,1,Salary / Incoming Transfer,none,0,none,,9,5,1,ES,Stuttgart,employed,Mass,1,620,medium,1,1,0.0,2.5,0.0
T0000178,U00015,2026-01-02T10:56:00+01:00,debit,710.39,EUR,DIRECT_DEBIT,Mietservice Sonnenallee,rent,DE,direct_debit,not_applicable,U00015-DEV1,ES,1,1,Rent,none,0,none,,10,4,0,ES,Stuttgart,employed,Mass,1,620,medium,0,1,710.39,2.5,0.0
T0000179,U00015,2026-02-02T10:14:00+01:00,debit,623.75,EUR,DIRECT_DEBIT,Mietservice Sonnenallee,rent,DE,direct_debit,not_applicable,U00015-DEV1,ES,1,1,Rent,none,0,none,,10,0,0,ES,Stuttgart,employed,Mass,1,620,medium,1,1,623.75,2.5,0.0
T0000180,U00015,2026-03-02T10:44:00+01:00,debit,479.75,EUR,DIRECT_DEBIT,Hausverwaltung Lindenhof,rent,DE,direct_debit,not_applicable,U00015-DEV1,ES,1,1,Rent,none,0,none,,10,0,0,ES,Stuttgart,employed,Mass,1,620,medium,0,1,479.75,2.5,0.0
T0000181,U00015,2026-01-14T10:34:00+01:00,debit,46.37,EUR,DIRECT_DEBIT,NetConnect Mobile,phone_internet,DE,direct_debit,not_applicable,U00015-DEV1,ES,1,1,Internet/Phone,none,0,none,,10,2,0,ES,Stuttgart,employed,Mass,1,620,medium,0,1,46.37,2.5,0.0
T0000182,U00015,2026-02-14T10:08:00+01:00,debit,42.21,EUR,DIRECT_DEBIT,FiberHome Internet,phone_internet,DE,direct_debit,not_applicable,U00015-DEV1,ES,1,1,Internet/Phone,none,0,none,,10,5,1,ES,Stuttgart,employed,Mass,1,620,medium,0,1,42.21,2.5,0.0
T0000183,U00015,2026-03-14T10:51:00+01:00,debit,24.77,EUR,DIRECT_DEBIT,NetConnect Mobile,phone_internet,DE,direct_debit,not_applicable,U00015-DEV1,ES,1,1,Internet/Phone,none,0,none,,10,5,1,ES,Stuttgart,employed,Mass,1,620,medium,1,1,24.77,2.5,0.0
